id,name,neighbourhood_cleansed,latitude,longitude,room_type,minimum_maximum_nights,license,Illegal,,,
24379811,Contemporary Private Home 1Bd 1Ba LivingRm Kitchen,Lakeshore,37.73362,-122.48529,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
24387647,Lavish 1BR Apt in Heart of San Francisco!,South of Market,37.77304,-122.39276,Entire home/apt,1125,,illegal,,,
24387696,Magnificent San Francisco Apt W/ Upscale Amenities,South of Market,37.77313,-122.39218,Entire home/apt,1125,,illegal,,,
24390111,A1-Parkside new spacious studio w/private entrane,Parkside,37.74428,-122.49006,Entire home/apt,120,,illegal,,,
24408036,Charming Nob Hill Studio,Downtown/Civic Center,37.78866,-122.41608,Entire home/apt,1125,,illegal,,,
24412420,Victorian home in Alamo Square/NOPA,Western Addition,37.77795,-122.44134,Entire home/apt,1125,1087991,illegal,,,
24442092,Modern Studio | Upscale Amenities | Mission Bay,South of Market,37.77174,-122.39324,Entire home/apt,1125,,illegal,,,
24442711,Modern San Francisco studio With Magnificent Views,South of Market,37.77319,-122.39242,Entire home/apt,1125,,illegal,,,
24449972,Cozy Studio on Buena Vista Park (Haight Ashbury),Haight Ashbury,37.77064,-122.43948,Entire home/apt,100,STR-0002970,legal,,,
24465675,Sonder | Beale Apartments | Vibrant 2BR + Balcony,South of Market,37.78701,-122.39268,Entire home/apt,72,,legal,,,
24468179,Bayview Garden studio,Bayview,37.73672,-122.39209,Entire home/apt,1125,,illegal,,,
24469647,Mission Bay 1BR Apt Close to Union Square,South of Market,37.77409,-122.3902,Entire home/apt,1125,,illegal,,,
24469659,Mission Bay | Modern 1BR | Upscale Amenities | GLS,South of Market,37.77339,-122.39097,Entire home/apt,1125,,illegal,,,
24489163,Upscale Medical 1BR Apt in SOMA+Upscale Amenities!,South of Market,37.77982,-122.40248,Entire home/apt,1125,,illegal,,,
24489167,Upscale 2BR Apt in SOMA + Upscale Amenities!,South of Market,37.77917,-122.40302,Entire home/apt,1125,,illegal,,,
24489171,Folsom Street Lux 2BR Apt - Prime Location!,South of Market,37.77874,-122.40434,Entire home/apt,1125,,illegal,,,
24490533,Spacious 3 bedroom home - easy access to Moscone,Ocean View,37.70893,-122.46626,Entire home/apt,28,,legal,,,
24492351,Historic Victorian at Hayes Valley & Lower Haight,Western Addition,37.76997,-122.42968,Entire home/apt,90,STR-0003196,illegal,,,
24497818,Amazing Top Floor Studio w/ Views of SF!,Downtown/Civic Center,37.78613,-122.41502,Entire home/apt,1125,,illegal,,,
24499755,Sunny and Calm SF House,Visitacion Valley,37.71496,-122.40277,Entire home/apt,21,STR-0003260,legal,,,
24502259,4beds and 2bath w/ Private Entrance and Parking!,Visitacion Valley,37.71507,-122.40213,Entire home/apt,25,STR-0002895,legal,,,
24519748,Elegant Unit in a Special Location,North Beach,37.80402,-122.40758,Entire home/apt,1125,,illegal,,,
24538278,Nob Hill Luxury 2BR/2BA,Nob Hill,37.79195,-122.40987,Entire home/apt,360,CITY REGISTRATION PENDING,illegal,,,
24541927,ONE BEDROOM WITH SPECTACULAR VIEWS IN PAC HEIGHTS,Pacific Heights,37.79401,-122.42942,Entire home/apt,1125,,illegal,,,
24559691,New! Large Suite Close to Everything w Parking,Pacific Heights,37.79565,-122.42486,Entire home/apt,27,STR-0001779,legal,,,
24580698,Stylish Victorian in SF Mission STR (Phone number hidden by Airbnb),Mission,37.76684,-122.41743,Entire home/apt,29,STR-0003045,legal,,,
24599232,Skyview SF. Beautiful house with a Sunset View.,Twin Peaks,37.75276,-122.4505,Entire home/apt,28,STR-0003512,legal,,,
24605611,Filbert steps - Entire Place,North Beach,37.80296,-122.40472,Entire home/apt,1125,1082059,illegal,,,
24650875,"Large Full House Victorian: 6 Bedrooms, Hot Tub",Western Addition,37.78023,-122.44046,Entire home/apt,29,CITY REGISTRATION PENDING,legal,,,
24651340,Gorgeous Recently Renovated Noe Home,Noe Valley,37.74704,-122.42895,Entire home/apt,1124,STR-0003444,legal,,,
24651682,Modern and comfortable remodeled in-law in Sunset.,Outer Sunset,37.75971,-122.49554,Entire home/apt,1125,1087384,illegal,,,
24651782,Comfortable Mid-Century Apt w/parking,Pacific Heights,37.79263,-122.43647,Entire home/apt,60,,legal,,,
24653881,Modern Luxury SF flat w/ garden & amazing location,Western Addition,37.77213,-122.43245,Entire home/apt,1124,,illegal,,,
24654933,Historic Mission 1x1 w/ Charm and Character,Mission,37.75393,-122.42334,Entire home/apt,150,,illegal,,,
24655754,Huge sunny studio in the heart of Alamo Square,Western Addition,37.77703,-122.43767,Entire home/apt,1125,,illegal,,,
24657937,"Modern Unit w/Patio, Hot tub, Fire pit -Market St!",Twin Peaks,37.7548,-122.44355,Entire home/apt,275,STR-0002825,legal,,,
24670819,Beautiful studio in the heart of Haight-Ashbury,Haight Ashbury,37.76824,-122.44805,Entire home/apt,1125,STR-0003089,legal,,,
24676976,Welcoming 1 Bedroom Near Union Square,Downtown/Civic Center,37.78738,-122.41727,Entire home/apt,1125,,illegal,,,
24678157,Beautiful Studio in Trendy Lower Nob Hill,Downtown/Civic Center,37.78748,-122.41654,Entire home/apt,1125,,illegal,,,
24678216,Bright Studio near Financial District,Downtown/Civic Center,37.78795,-122.41652,Entire home/apt,1125,,illegal,,,
24678255,Charming 1 Bedroom Walking Distance to Downtown,Downtown/Civic Center,37.78879,-122.41546,Entire home/apt,1125,,illegal,,,
24678282,Lovely Studio in Walking Distance to Union Square,Downtown/Civic Center,37.78786,-122.41701,Entire home/apt,1125,,illegal,,,
24678347,Comfortable Studio very close to Union Square,Downtown/Civic Center,37.78811,-122.41566,Entire home/apt,1125,,illegal,,,
24678400,Furnished Studio in Trendy Neighborhood,Downtown/Civic Center,37.78916,-122.41591,Entire home/apt,1125,,illegal,,,
24678436,Cozy Studio in Convenient Location,Downtown/Civic Center,37.78921,-122.41596,Entire home/apt,1125,,illegal,,,
24698383,Bright/Remodeled Studio in Heart of Downtown!,Downtown/Civic Center,37.78422,-122.41526,Entire home/apt,1125,,illegal,,,
24722081,Cosmopolitan Gem in a Pacific Heights Victorian,Western Addition,37.78681,-122.43866,Entire home/apt,90,,legal,,,
24752326,New 1 Bedroom Condo in the Mission,Mission,37.76242,-122.419,Entire home/apt,1125,,illegal,,,
24758727,"♕ Spacious and Stylish, Four Bedroom City Escape ♕",Noe Valley,37.74297,-122.43127,Entire home/apt,1125,STR-0002551,legal,,,
24782264,Entire 2 BR with sunny patio and private entrance,South of Market,37.77603,-122.40859,Entire home/apt,90,STR-0003598,illegal,,,
24782542,In-Law Just a Short Stroll to Subway Station & Castro Street,Castro/Upper Market,37.75714,-122.43352,Entire home/apt,28,STR-0003178,legal,,,
24793296,Newly renovated  home in  prestigious Noe Valley!,Noe Valley,37.74658,-122.42495,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
24805491,"Spacious, Artistic Home: Open Layout w/Garden",Mission,37.75655,-122.41238,Entire home/apt,30,1087150,legal,,,
24828324,Sunny cozy house in Bernal Heights with backyard,Bernal Heights,37.74041,-122.41082,Entire home/apt,1125,STR-0003309,legal,,,
24836253,"Modern -Amazing Views,RooftopDeck, Hot Tub, Patio!",Twin Peaks,37.75444,-122.44304,Entire home/apt,275,STR-0002825,legal,,,
24853005,Family friendly and sunny apartment near park,Western Addition,37.77146,-122.4319,Entire home/apt,1125,STR-0003335,legal,,,
24853898,Panoramic Views of SF,Russian Hill,37.80045,-122.41976,Entire home/apt,1125,,illegal,,,
24896879,San Francisco 1 bedroom apartment,Crocker Amazon,37.71041,-122.44738,Entire home/apt,1125,1088797,illegal,,,
24917420,Elegant Victorian Apartment near Alamo Square,Western Addition,37.77499,-122.43154,Entire home/apt,120,CITY REGISTRATION PENDING,illegal,,,
24918837,Iconic Nob Hill One Bedroom,Chinatown,37.7909,-122.40862,Entire home/apt,1125,,illegal,,,
24937731,Bright Nob Hill One Bedroom,Chinatown,37.79147,-122.40863,Entire home/apt,1125,,illegal,,,
24944439,Lovely Remodeled Studio w/ Office,Downtown/Civic Center,37.78403,-122.41573,Entire home/apt,150,,illegal,,,
24944867,Convenient Downtown Studio,Downtown/Civic Center,37.78431,-122.40998,Entire home/apt,150,,illegal,,,
24945915,Sunset Retreat with Golden Gate Views,Outer Sunset,37.76156,-122.49026,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
24960380,Studio Apartment in the Heart of the City,Chinatown,37.79183,-122.40764,Entire home/apt,1125,,illegal,,,
24960542,Studio Apartment close to Chinatown,Chinatown,37.79168,-122.40793,Entire home/apt,1125,,illegal,,,
24960910,Charming Studio Apartment Near Downtown,Chinatown,37.79154,-122.40814,Entire home/apt,1125,,illegal,,,
24968111,Top floor Studio in Downtown-Convenience!,Downtown/Civic Center,37.78387,-122.41016,Entire home/apt,1125,,illegal,,,
24968783,Cozy Studio in the Heart of Downtown!,Downtown/Civic Center,37.78567,-122.41055,Entire home/apt,1125,,illegal,,,
24970612,"Modern, Design-Focused Home in Sunny Bayview",Bayview,37.73238,-122.394,Entire home/apt,29,STR-0002984,legal,,,
24992845,Bright & Charming Mission Studio,Mission,37.76618,-122.41888,Entire home/apt,150,,illegal,,,
25014588,Nob Hill Pad with Washer/Dryer Conveniences,Chinatown,37.79113,-122.40729,Entire home/apt,1125,,illegal,,,
25027248,Cozy Light-Filled Downtown Studio!,Downtown/Civic Center,37.7849,-122.41521,Entire home/apt,1125,,illegal,,,
25034848,Convenient Studio w/ all the Comforts of Home!,Downtown/Civic Center,37.78416,-122.41046,Entire home/apt,1125,,illegal,,,
25054741,Parisian Living in Pacific Heights Newly Renovated,Pacific Heights,37.79292,-122.42533,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
25058782,2 Bedrooms 1 Bath (3 QUEENS) Private Entrance !,Visitacion Valley,37.71678,-122.4035,Entire home/apt,29,STR-0002895,legal,,,
25098756,Renovated 1Bd Nob Hill Condo,Nob Hill,37.79093,-122.41469,Entire home/apt,1125,,illegal,,,
25107798,Lombard Luxury,Russian Hill,37.80092,-122.41703,Entire home/apt,1124,STR-0003656,legal,,,
25109963,Cozy home in the heart of the Mission,Mission,37.75551,-122.41064,Entire home/apt,14,STR-0003259,legal,,,
25135679,Pet-Friendly One Bedroom in Lower Nob Hill,Downtown/Civic Center,37.78667,-122.41451,Entire home/apt,1125,,illegal,,,
25137342,1 Bedroom Apt in Desired Neighborhood,Downtown/Civic Center,37.78699,-122.41405,Entire home/apt,1125,,illegal,,,
25137590,Pet-Friendly Studio Apartment in Great Location,Downtown/Civic Center,37.78673,-122.41425,Entire home/apt,1125,,illegal,,,
25138752,Studio Apartment in Hayes Valley,Western Addition,37.7755,-122.43033,Entire home/apt,1125,,illegal,,,
25139234,Beautiful Studio Apartment in San Francisco,Western Addition,37.77603,-122.4315,Entire home/apt,1125,,illegal,,,
25167424,Bright Historic Tudor Style Mission Studio,Mission,37.75395,-122.42467,Entire home/apt,180,,illegal,,,
25210300,Gorgeous Sunny Victorian Apartment,Western Addition,37.78622,-122.43602,Entire home/apt,63,,legal,,,
25229521,Beautiful private studio near the beach,Outer Sunset,37.74699,-122.50413,Entire home/apt,25,STR-0003031,legal,,,
25234139,*Spring Special!  Flat in ❤️ of Mission/Potrero,Mission,37.75914,-122.40781,Entire home/apt,1125,,illegal,,,
25237201,"Unique Artsy Modern Top Story Condo In Mission, SF",Bernal Heights,37.74813,-122.42023,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
25238517,"Remodeled 2-BR Bernal Craftsman, Serene, Near Hwys",Bernal Heights,37.73479,-122.41606,Entire home/apt,90,,legal,,,
25260993,Lower Haight Paradise 2BR,Western Addition,37.77043,-122.42843,Entire home/apt,29,STR-0003181,legal,,,
25264123,Cozy/Convenient Downtown Studio,Downtown/Civic Center,37.78443,-122.41121,Entire home/apt,180,,illegal,,,
25318633,Dolores Park & Mission District Central Noe Flat,Noe Valley,37.75567,-122.42816,Entire home/apt,28,STR-0003258,legal,,,
25323663,Light-Filled Top Floor Downtown Studio!,Downtown/Civic Center,37.78421,-122.41015,Entire home/apt,1125,,illegal,,,
25355368,San Francisco two bedroom house,Bernal Heights,37.73437,-122.42486,Entire home/apt,150,1086829,illegal,,,
25356099,"Remodeled 3 BR, 2 BA, 1 parking (up to 16 ft)",Crocker Amazon,37.71093,-122.44473,Entire home/apt,29,STR-0002799,legal,,,
25356321,Peaceful Flat Overlooking Golden Gate Park,Outer Richmond,37.77331,-122.49176,Entire home/apt,4,STR-0003372,legal,,,
25356735,"Charming 4 BR , 2.5 BA  in great neighborhood",Noe Valley,37.75394,-122.43781,Entire home/apt,1125,1077448,illegal,,,
25367860,Petite Palace of Music,Western Addition,37.77335,-122.42561,Entire home/apt,90,CITY REGISTRATION PENDING,illegal,,,
25368785,Chic modern Mission 2BR --FULL SERVICE,Mission,37.75228,-122.40742,Entire home/apt,200,,illegal,,,
25372206,City Views and Cable Car Commuting,Chinatown,37.79106,-122.40808,Entire home/apt,1125,,illegal,,,
25376709,Elegant Russian Hill Apartment,Russian Hill,37.80272,-122.42099,Entire home/apt,1125,,illegal,,,
25380342,Charming new apartment in Pacific Heights,Pacific Heights,37.78975,-122.44707,Entire home/apt,1125,,illegal,,,
25402417,Beautifully Minimalist Condo with Views in SOMA,South of Market,37.77692,-122.41544,Entire home/apt,1125,STR-0002580,legal,,,
25402583,NoPa Ground Floor Studio with Eat-in Kitchen,Haight Ashbury,37.77501,-122.44189,Entire home/apt,1125,,illegal,,,
25403706,Nob Hill Apartment with Garage Parking Available,Nob Hill,37.79639,-122.41061,Entire home/apt,30,STR-0002875,legal,,,
25419563,In-Law Unit w/Private Bed/Bath/Kitchenette in SF!,Ocean View,37.71883,-122.44984,Entire home/apt,1125,STR-0003127,legal,,,
25432800,Family Home in the Portola,Excelsior,37.72582,-122.42009,Entire home/apt,30,STR-0003125,legal,,,
25511111,Newly renovated 2bdrm condo in the heart of SF,Mission,37.7621,-122.4166,Entire home/apt,1125,1089126,illegal,,,
25518503,Sunny Bohemian Garden Home in Bayview,Bayview,37.73787,-122.38836,Entire home/apt,1125,1014692,illegal,,,
25547078,1 BR with Easy Commute to Downtown SF,Nob Hill,37.79089,-122.42074,Entire home/apt,1125,,illegal,,,
25547138,1 Bedroom Block Away From Tech Shuttle Stop,Nob Hill,37.791,-122.42062,Entire home/apt,1125,,illegal,,,
25547214,Perfect 1 Bedroom for Your Stay in SF,Nob Hill,37.79124,-122.42093,Entire home/apt,1125,,illegal,,,
25584677,Bright Mission Walk Up Studio!,Mission,37.75508,-122.41046,Entire home/apt,150,,illegal,,,
25621756,"Modern, brand new condo in the heart of SOMA",South of Market,37.77879,-122.40268,Entire home/apt,1125,STR-0003564,legal,,,
25724703,Beautiful Family Home / Heart of San Francisco,Castro/Upper Market,37.76637,-122.43192,Entire home/apt,30,1088659,legal,,,
25733610,Cozy Marina Jewel Box,Marina,37.80041,-122.44533,Entire home/apt,90,,legal,,,
25785670,San Francisco Studio Suite Near Ferry Building,South of Market,37.78862,-122.38892,Entire home/apt,1125,,illegal,,,
25786409,Quiet Noe Valley Gem - Minutes from it All,Noe Valley,37.74339,-122.42674,Entire home/apt,1125,STR-0003072,legal,,,
25801232,Condo in SOMA With Rooftop Deck and BBQ,Financial District,37.78951,-122.39854,Entire home/apt,1125,,illegal,,,
25808640,Spacious & private SF guest suite w large garden,Visitacion Valley,37.72014,-122.40266,Entire home/apt,14,STR-0003188,legal,,,
25811057,Luxe Apt 2BR/Spa BR/Dining/Family Room - Sunnyside,Outer Mission,37.73262,-122.44683,Entire home/apt,1125,,illegal,,,
25814449,Cozy Studio Apartment Home - Nob Hill,Nob Hill,37.79121,-122.42011,Entire home/apt,360,,illegal,,,
25841531,Studio Apartment near BART and Tech Shuttles,Nob Hill,37.78943,-122.41472,Entire home/apt,1125,,illegal,,,
25841769,Studio Apartment in Trendy Lower Nob Hill,Downtown/Civic Center,37.78866,-122.4151,Entire home/apt,1125,,illegal,,,
25842384,2 Bedroom Apartment in Upscale Pacific Heights,Western Addition,37.78951,-122.42858,Entire home/apt,1125,,illegal,,,
25842694,A cozy private  apartment in San Francisco,Visitacion Valley,37.71233,-122.39951,Entire home/apt,365,1079166,illegal,,,
25842862,Charming 2 Bedroom Apartment near Parks & Trails,Western Addition,37.78811,-122.42982,Entire home/apt,1125,,illegal,,,
25843260,Family-Friendly 3 Bedroom in Pacific Heights,Western Addition,37.78868,-122.43031,Entire home/apt,1125,,illegal,,,
25845975,Bernal Heights Family Home,Bernal Heights,37.73917,-122.41677,Entire home/apt,29,STR-0003137,legal,,,
25864368,Unique Balboa Townhouse,Ocean View,37.72341,-122.45433,Entire home/apt,1125,,illegal,,,
25868874,2 Bedroom Apt close to Parks & Shops,Western Addition,37.78861,-122.42894,Entire home/apt,1125,,illegal,,,
25869229,3 Bedroom with Views in Pacific Heights,Western Addition,37.78844,-122.43049,Entire home/apt,1125,,illegal,,,
25869380,Sunny Home in the Heart of Bernal Village!,Bernal Heights,37.73838,-122.41266,Entire home/apt,1125,STR-0003284,legal,,,
25869822,Top Floor Apt with Views in Pacific Heights,Western Addition,37.78824,-122.43039,Entire home/apt,1125,,illegal,,,
25870802,Quiet SF Apartment - EZ parking and transportation,West of Twin Peaks,37.74503,-122.45825,Entire home/apt,5,STR-0003754,legal,,,
25871246,PANORAMIC OCEAN VIEW mid-century modern home,Inner Sunset,37.75729,-122.47611,Entire home/apt,14,STR-0003419,legal,,,
25892426,"Sunset Home 5BR 2BA with View, Deck & Free Parking",Outer Sunset,37.75573,-122.49121,Entire home/apt,1125,,illegal,,,
25912297,"Comfortable and Convenient - Location, Parking",Inner Richmond,37.78115,-122.45544,Entire home/apt,1125,60,illegal,,,
25919871,NEW  private cozy one bed room apartment,Excelsior,37.7338,-122.40784,Entire home/apt,1125,STR-0003353,legal,,,
25945504,Newly renovated top floor 3-bdrm in the Bayview,Bayview,37.71965,-122.39319,Entire home/apt,1125,,illegal,,,
26004362,Entire flat near Golden Gate Park,Inner Sunset,37.76341,-122.46841,Entire home/apt,3,STR-0003300,legal,,,
26008354,Ashbury Studio,Haight Ashbury,37.76444,-122.44572,Entire home/apt,1125,,illegal,,,
26009784,Nob Hill One Bedroom with Views,Chinatown,37.79212,-122.40821,Entire home/apt,1125,,illegal,,,
26027570,"Modern 2BR in SoMa w/ Gym + Doorman, walk to BART by Blueground",South of Market,37.77869,-122.41341,Entire home/apt,1125,,illegal,,,
26029679,"Hip Nob Hill 1BR w/ Balcony &  views, near Union Sq. by Blueground",Nob Hill,37.7906,-122.41023,Entire home/apt,1125,,illegal,,,
26032403,Charming and Pet-friendly 2BR near UCSF & Parks,Western Addition,37.78354,-122.44386,Entire home/apt,1125,,illegal,,,
26033791,Noe Valley Architectural Gem,Noe Valley,37.75435,-122.43718,Entire home/apt,360,,illegal,,,
26035565,Ashbury Palace Apartment 1BED 1BATH,Haight Ashbury,37.76444,-122.44713,Entire home/apt,1125,,illegal,,,
26040040,Garden Cottage in the Avenues,Inner Richmond,37.78269,-122.4687,Entire home/apt,365,,illegal,,,
26058962,DREAMFORCE CONFERENCE,Downtown/Civic Center,37.78787,-122.4104,Entire home/apt,30,,legal,,,
